CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,Churn
C01558,58,M,48,83.41,4003.68,Two Year,Mailed Check,Yes
C01559,39,F,11,22.41,246.51,Two Year,Electronic Check,Yes
C01560,28,F,9,109.78,988.02,One Year,Electronic Check,Yes
C01561,40,F,70,71.94,5035.8,One Year,Credit Card,No
C01562,18,M,54,66.68,3600.72,One Year,Credit Card,No
C01563,63,M,0,106.07,0.0,Month-to-Month,Credit Card,Yes
C01564,54,M,48,115.31,5534.88,One Year,Credit Card,Yes
C01565,38,F,35,62.34,2181.9,Month-to-Month,Credit Card,No
C01566,43,M,20,37.24,744.8,Month-to-Month,Credit Card,No
C01567,63,F,36,101.57,3656.52,Month-to-Month,Mailed Check,Yes
C01568,53,M,23,60.33,1387.59,Two Year,Electronic Check,Yes
C01569,71,M,54,113.55,6131.7,Month-to-Month,Bank Transfer,No
C01570,40,F,24,114.99,2759.76,Month-to-Month,Credit Card,No
C01571,74,M,6,31.48,188.88,Two Year,Mailed Check,Yes
C01572,18,F,70,115.66,8096.2,Two Year,Electronic Check,Yes
C01573,71,F,70,56.83,3978.1,Month-to-Month,Electronic Check,No
C01574,72,M,23,84.63,1946.49,Two Year,Electronic Check,No
C01575,68,F,10,23.48,234.8,Month-to-Month,Credit Card,Yes
C01576,57,F,11,108.89,1197.79,One Year,Credit Card,Yes
C01577,32,M,34,84.16,2861.44,One Year,Bank Transfer,No
C01578,38,M,62,84.36,5230.32,One Year,Credit Card,No
C01579,64,F,67,110.22,7384.74,One Year,Electronic Check,No
C01580,26,M,56,70.83,3966.48,Month-to-Month,Electronic Check,No
C01581,70,F,12,61.05,732.6,Month-to-Month,Mailed Check,Yes
C01582,26,F,22,106.61,2345.42,One Year,Mailed Check,Yes
C01583,27,M,38,94.24,3581.12,Month-to-Month,Bank Transfer,No
C01584,69,M,11,114.9,1263.9,Two Year,Mailed Check,No
C01585,74,M,33,114.01,3762.33,Month-to-Month,Bank Transfer,Yes
C01586,70,M,70,58.23,4076.1,Month-to-Month,Mailed Check,No
C01587,43,F,30,64.7,1941.0,One Year,Electronic Check,Yes
C01588,58,F,61,45.6,2781.6,Month-to-Month,Credit Card,No
C01589,52,M,12,86.06,1032.72,Month-to-Month,Credit Card,No
C01590,69,M,30,56.45,1693.5,Month-to-Month,Bank Transfer,Yes
C01591,42,F,1,98.61,98.61,Two Year,Credit Card,Yes
C01592,43,F,14,32.16,450.24,Month-to-Month,Credit Card,No
C01593,28,F,56,31.64,1771.84,Month-to-Month,Mailed Check,No
C01594,55,F,33,40.45,1334.85,Month-to-Month,Electronic Check,No
C01595,19,M,67,28.43,1904.81,Month-to-Month,Credit Card,No
C01596,24,F,28,82.0,2296.0,Month-to-Month,Electronic Check,Yes
C01597,35,F,65,34.74,2258.1,Two Year,Mailed Check,No
C01598,44,M,15,36.0,540.0,Two Year,Mailed Check,No
C01599,51,F,38,21.42,813.96,Month-to-Month,Credit Card,No
C01600,44,F,36,98.21,3535.56,One Year,Credit Card,No
C01601,34,M,20,101.23,2024.6,Two Year,Mailed Check,Yes
C01602,60,M,43,36.2,1556.6,Month-to-Month,Mailed Check,Yes
C01603,76,M,18,93.95,1691.1,Month-to-Month,Bank Transfer,Yes
C01604,61,F,70,63.35,4434.5,Two Year,Bank Transfer,Yes
C01605,76,F,7,43.96,307.72,One Year,Electronic Check,No
C01606,68,M,65,82.14,5339.1,Month-to-Month,Mailed Check,No
C01607,71,M,40,37.85,1514.0,Month-to-Month,Electronic Check,No
C01608,41,F,69,95.69,6602.61,Month-to-Month,Mailed Check,Yes
C01609,42,M,60,24.76,1485.6,Month-to-Month,Electronic Check,No
C01610,24,M,25,115.91,2897.75,Two Year,Bank Transfer,Yes
C01611,69,M,70,27.19,1903.3,One Year,Mailed Check,No
C01612,23,F,69,77.94,5377.86,One Year,Mailed Check,Yes
C01613,70,F,28,110.22,3086.16,Month-to-Month,Electronic Check,Yes
C01614,41,F,65,21.19,1377.35,Month-to-Month,Electronic Check,No
C01615,50,F,18,69.85,1257.3,Month-to-Month,Credit Card,No
C01616,66,F,67,55.0,3685.0,Two Year,Credit Card,No
C01617,46,F,57,78.03,4447.71,One Year,Bank Transfer,No
C01618,60,M,69,42.55,2935.95,Month-to-Month,Mailed Check,No
C01619,39,F,56,26.49,1483.44,Month-to-Month,Mailed Check,No
C01620,43,F,36,82.59,2973.24,Two Year,Electronic Check,Yes
C01621,45,M,60,61.68,3700.8,One Year,Bank Transfer,Yes
C01622,67,F,29,82.25,2385.25,Month-to-Month,Mailed Check,Yes
C01623,38,F,70,41.05,2873.5,Month-to-Month,Bank Transfer,No
C01624,66,M,24,53.87,1292.88,Month-to-Month,Credit Card,No
C01625,24,M,64,76.17,4874.88,Two Year,Electronic Check,No
C01626,34,M,5,79.31,396.55,One Year,Mailed Check,Yes
C01627,37,F,17,57.23,972.91,One Year,Electronic Check,No
C01628,58,M,9,48.01,432.09,Two Year,Credit Card,Yes
C01629,66,F,10,47.37,473.7,Two Year,Bank Transfer,Yes
C01630,37,F,64,37.47,2398.08,Month-to-Month,Bank Transfer,No
C01631,71,F,64,52.54,3362.56,Month-to-Month,Credit Card,No
C01632,39,F,51,39.94,2036.94,Month-to-Month,Credit Card,No
C01633,45,M,66,83.38,5503.08,Month-to-Month,Mailed Check,Yes
C01634,78,M,30,76.91,2307.3,Two Year,Mailed Check,Yes
C01635,57,F,16,58.26,932.16,Two Year,Mailed Check,No
C01636,66,M,54,52.58,2839.32,One Year,Mailed Check,No
C01637,24,F,35,43.76,1531.6,Month-to-Month,Mailed Check,Yes
C01638,18,F,25,73.55,1838.75,Month-to-Month,Bank Transfer,Yes
C01639,49,F,52,111.89,5818.28,Month-to-Month,Mailed Check,No
C01640,30,M,16,88.57,1417.12,Two Year,Credit Card,Yes
C01641,47,F,24,94.44,2266.56,Month-to-Month,Credit Card,No
C01642,40,F,1,103.44,103.44,Month-to-Month,Mailed Check,Yes
C01643,68,M,4,55.16,220.64,Month-to-Month,Credit Card,Yes
C01644,76,M,3,26.29,78.87,Two Year,Electronic Check,Yes
C01645,73,M,35,82.26,2879.1,One Year,Bank Transfer,No
C01646,36,M,5,38.87,194.35,Two Year,Bank Transfer,Yes
C01647,79,F,20,76.9,1538.0,Two Year,Mailed Check,No
C01648,49,M,25,93.95,2348.75,One Year,Electronic Check,Yes
C01649,47,F,54,98.36,5311.44,Month-to-Month,Mailed Check,No
C01650,46,M,38,50.18,1906.84,Month-to-Month,Mailed Check,No
C01651,66,M,32,71.24,2279.68,One Year,Credit Card,Yes
C01652,62,M,13,82.1,1067.3,Two Year,Bank Transfer,No
C01653,46,M,55,101.95,5607.25,Month-to-Month,Electronic Check,No
C01654,47,M,20,96.14,1922.8,Month-to-Month,Credit Card,Yes
C01655,33,M,45,118.8,5346.0,One Year,Bank Transfer,No
C01656,57,F,15,20.81,312.15,Month-to-Month,Bank Transfer,No
C01657,36,M,15,63.75,956.25,One Year,Mailed Check,No
C01658,35,M,28,45.6,1276.8,Month-to-Month,Electronic Check,No
C01659,18,M,7,31.99,223.93,Month-to-Month,Mailed Check,Yes
C01660,31,M,2,111.15,222.3,Month-to-Month,Credit Card,Yes
C01661,68,F,18,119.8,2156.4,One Year,Mailed Check,Yes
C01662,64,M,65,38.06,2473.9,One Year,Mailed Check,No
C01663,67,M,21,23.84,500.64,Month-to-Month,Bank Transfer,Yes
C01664,19,M,45,47.51,2137.95,Two Year,Bank Transfer,Yes
C01665,71,M,12,103.49,1241.88,Month-to-Month,Credit Card,No
C01666,45,F,32,49.39,1580.48,Month-to-Month,Bank Transfer,Yes
C01667,66,M,4,25.69,102.76,One Year,Bank Transfer,Yes
C01668,67,F,26,25.25,656.5,Month-to-Month,Bank Transfer,No
C01669,47,M,23,62.74,1443.02,One Year,Mailed Check,Yes
C01670,55,F,66,113.18,7469.88,Two Year,Electronic Check,No
C01671,68,F,62,48.59,3012.58,One Year,Credit Card,No
C01672,21,M,47,62.72,2947.84,One Year,Mailed Check,No
C01673,18,M,62,30.19,1871.78,One Year,Credit Card,No
C01674,25,F,11,69.36,762.96,Month-to-Month,Mailed Check,Yes
C01675,46,F,27,89.65,2420.55,Month-to-Month,Credit Card,Yes
C01676,72,M,43,47.12,2026.16,Month-to-Month,Bank Transfer,No
C01677,56,F,42,49.67,2086.14,Two Year,Credit Card,No
C01678,20,F,16,104.2,1667.2,Month-to-Month,Electronic Check,Yes
C01679,49,F,39,21.04,820.56,Month-to-Month,Credit Card,No
C01680,27,M,48,83.65,4015.2,Two Year,Electronic Check,Yes
C01681,27,F,56,59.39,3325.84,Two Year,Credit Card,No
C01682,36,F,63,49.84,3139.92,Two Year,Bank Transfer,Yes
C01683,63,F,56,85.76,4802.56,One Year,Credit Card,No
C01684,51,M,69,103.47,7139.43,Month-to-Month,Mailed Check,No
C01685,77,M,42,75.84,3185.28,Two Year,Bank Transfer,No
C01686,50,F,22,23.11,508.42,Month-to-Month,Bank Transfer,No
C01687,40,M,26,66.14,1719.64,Month-to-Month,Mailed Check,Yes
C01688,72,F,57,66.28,3777.96,One Year,Bank Transfer,Yes
C01689,45,M,36,74.38,2677.68,One Year,Bank Transfer,Yes
C01690,49,M,5,87.1,435.5,Two Year,Mailed Check,No
C01691,67,F,64,21.93,1403.52,Two Year,Bank Transfer,No
C01692,24,M,5,70.2,351.0,Two Year,Bank Transfer,Yes
C01693,46,M,49,78.83,3862.67,Month-to-Month,Bank Transfer,No
C01694,25,M,21,54.34,1141.14,One Year,Bank Transfer,No
C01695,18,F,24,86.84,2084.16,Two Year,Credit Card,No
C01696,74,M,71,42.82,3040.22,Two Year,Bank Transfer,No
C01697,72,M,50,51.74,2587.0,Month-to-Month,Bank Transfer,Yes
C01698,20,F,47,116.28,5465.16,Month-to-Month,Bank Transfer,Yes
C01699,41,M,69,54.81,3781.89,Two Year,Credit Card,No
C01700,40,M,64,54.65,3497.6,Month-to-Month,Electronic Check,Yes
C01701,76,M,59,79.57,4694.63,One Year,Bank Transfer,Yes
C01702,78,M,45,117.1,5269.5,Month-to-Month,Electronic Check,No
C01703,25,M,35,118.31,4140.85,Month-to-Month,Electronic Check,Yes
C01704,71,F,57,77.97,4444.29,One Year,Mailed Check,No
C01705,74,F,37,20.11,744.07,Month-to-Month,Mailed Check,No
C01706,64,M,10,110.07,1100.7,One Year,Electronic Check,Yes
C01707,54,M,11,77.02,847.22,Month-to-Month,Credit Card,Yes
C01708,20,M,41,56.6,2320.6,Month-to-Month,Bank Transfer,No
C01709,68,F,38,102.92,3910.96,Month-to-Month,Bank Transfer,Yes
C01710,50,F,70,59.98,4198.6,One Year,Bank Transfer,No
C01711,45,M,10,23.4,234.0,Month-to-Month,Mailed Check,Yes
C01712,64,M,35,102.11,3573.85,One Year,Mailed Check,No
C01713,25,F,51,74.59,3804.09,One Year,Bank Transfer,No
C01714,51,M,30,53.81,1614.3,One Year,Electronic Check,Yes
C01715,52,F,32,45.09,1442.88,One Year,Mailed Check,No
C01716,49,F,12,79.38,952.56,Month-to-Month,Bank Transfer,No
C01717,41,M,17,40.8,693.6,Month-to-Month,Electronic Check,No
C01718,31,F,40,52.39,2095.6,One Year,Bank Transfer,No
C01719,49,M,57,83.65,4768.05,Month-to-Month,Mailed Check,No
C01720,73,M,55,108.15,5948.25,Two Year,Credit Card,No
C01721,63,M,23,73.29,1685.67,Two Year,Credit Card,Yes
C01722,60,M,30,95.91,2877.3,Month-to-Month,Mailed Check,No
C01723,33,M,54,96.31,5200.74,One Year,Electronic Check,No
C01724,21,M,9,86.44,777.96,Two Year,Bank Transfer,Yes
C01725,69,F,59,44.58,2630.22,Month-to-Month,Mailed Check,No
C01726,54,F,1,106.68,106.68,One Year,Electronic Check,Yes
C01727,71,F,14,63.63,890.82,Month-to-Month,Bank Transfer,Yes
C01728,38,F,2,24.42,48.84,One Year,Bank Transfer,Yes
C01729,31,M,42,44.46,1867.32,Two Year,Mailed Check,Yes
C01730,48,F,30,96.55,2896.5,One Year,Bank Transfer,Yes
C01731,72,F,69,26.91,1856.79,One Year,Credit Card,No
C01732,65,F,66,34.74,2292.84,Two Year,Credit Card,No
C01733,35,M,55,89.42,4918.1,One Year,Bank Transfer,No
C01734,24,F,62,109.26,6774.12,One Year,Mailed Check,Yes
C01735,27,M,14,83.37,1167.18,One Year,Bank Transfer,No
C01736,24,F,9,42.23,380.07,One Year,Mailed Check,No
C01737,50,M,37,25.34,937.58,Two Year,Mailed Check,No
C01738,40,M,46,81.51,3749.46,Two Year,Credit Card,Yes
C01739,38,F,56,24.74,1385.44,Two Year,Credit Card,No
C01740,36,M,49,81.27,3982.23,One Year,Electronic Check,Yes
C01741,65,M,70,42.56,2979.2,Month-to-Month,Mailed Check,No
C01742,78,F,14,110.47,1546.58,Two Year,Bank Transfer,Yes
C01743,36,F,17,67.51,1147.67,One Year,Mailed Check,Yes
C01744,53,F,1,42.39,42.39,Two Year,Credit Card,Yes
C01745,46,M,42,105.31,4423.02,Month-to-Month,Mailed Check,Yes
C01746,77,M,25,45.4,1135.0,Two Year,Electronic Check,Yes
C01747,35,M,70,50.66,3546.2,Month-to-Month,Bank Transfer,Yes
C01748,19,F,37,103.43,3826.91,Month-to-Month,Mailed Check,No
C01749,18,M,41,50.88,2086.08,One Year,Bank Transfer,Yes
C01750,64,M,4,61.02,244.08,One Year,Bank Transfer,No
C01751,22,M,10,54.77,547.7,Month-to-Month,Credit Card,No
C01752,37,M,64,31.64,2024.96,One Year,Mailed Check,No
C01753,28,M,33,23.89,788.37,Month-to-Month,Bank Transfer,No
C01754,59,M,0,92.45,0.0,Month-to-Month,Credit Card,Yes
C01755,19,M,1,84.51,84.51,Month-to-Month,Electronic Check,Yes
C01756,20,F,19,48.24,916.56,Two Year,Electronic Check,Yes
C01757,40,F,60,49.56,2973.6,Month-to-Month,Mailed Check,No
C01758,72,F,20,114.5,2290.0,Month-to-Month,Bank Transfer,Yes
C01759,29,M,67,118.77,7957.59,One Year,Mailed Check,No
C01760,37,M,11,67.34,740.74,Month-to-Month,Bank Transfer,Yes
C01761,22,F,21,100.25,2105.25,Two Year,Credit Card,Yes
C01762,54,M,19,93.67,1779.73,Two Year,Electronic Check,Yes
C01763,55,F,0,49.73,0.0,Two Year,Electronic Check,Yes
C01764,47,M,29,25.86,749.94,Month-to-Month,Electronic Check,No
C01765,26,M,23,34.26,787.98,One Year,Electronic Check,Yes
C01766,51,F,13,103.83,1349.79,One Year,Mailed Check,Yes
C01767,70,F,35,93.12,3259.2,Month-to-Month,Bank Transfer,No
C01768,61,F,68,86.43,5877.24,Month-to-Month,Mailed Check,No
C01769,52,F,23,33.06,760.38,Month-to-Month,Credit Card,No
C01770,69,F,59,83.99,4955.41,Month-to-Month,Electronic Check,No
C01771,75,M,54,97.22,5249.88,Two Year,Bank Transfer,Yes
C01772,39,M,23,106.06,2439.38,Two Year,Mailed Check,Yes
C01773,61,M,23,21.32,490.36,Month-to-Month,Bank Transfer,No
C01774,41,F,53,88.45,4687.85,Month-to-Month,Mailed Check,No
C01775,34,F,25,21.91,547.75,Two Year,Bank Transfer,Yes
C01776,27,F,65,90.69,5894.85,Month-to-Month,Bank Transfer,No
C01777,47,F,37,83.56,3091.72,Two Year,Electronic Check,Yes
C01778,73,F,64,34.83,2229.12,Month-to-Month,Mailed Check,No
C01779,76,F,50,96.61,4830.5,Two Year,Credit Card,No
C01780,63,M,34,26.83,912.22,One Year,Bank Transfer,No
C01781,40,M,42,102.64,4310.88,Month-to-Month,Credit Card,Yes
C01782,49,M,28,46.19,1293.32,Month-to-Month,Electronic Check,No
C01783,34,M,36,88.89,3200.04,One Year,Credit Card,No
C01784,67,M,57,112.37,6405.09,Two Year,Bank Transfer,No
C01785,68,F,53,53.98,2860.94,Month-to-Month,Bank Transfer,No
C01786,34,F,38,70.29,2671.02,One Year,Bank Transfer,No
C01787,31,F,41,66.31,2718.71,Month-to-Month,Mailed Check,No
C01788,26,F,27,35.76,965.52,Two Year,Credit Card,No
C01789,57,F,28,79.03,2212.84,Two Year,Mailed Check,No
C01790,19,F,42,94.3,3960.6,Month-to-Month,Bank Transfer,No
C01791,62,M,2,111.69,223.38,Month-to-Month,Bank Transfer,Yes
C01792,42,F,9,105.08,945.72,Month-to-Month,Electronic Check,Yes
C01793,56,F,58,71.0,4118.0,One Year,Electronic Check,Yes
C01794,26,F,13,91.9,1194.7,Month-to-Month,Bank Transfer,Yes
C01795,71,F,46,100.08,4603.68,Month-to-Month,Mailed Check,No
C01796,39,M,41,69.35,2843.35,Two Year,Mailed Check,No
C01797,60,M,31,31.54,977.74,Month-to-Month,Bank Transfer,Yes
C01798,63,F,31,63.79,1977.49,One Year,Credit Card,Yes
C01799,21,M,41,104.25,4274.25,Month-to-Month,Mailed Check,No
C01800,43,M,31,79.66,2469.46,Month-to-Month,Bank Transfer,No
C01801,75,F,25,92.45,2311.25,Month-to-Month,Electronic Check,Yes
C01802,46,F,0,38.53,0.0,One Year,Bank Transfer,Yes
C01803,62,F,55,116.43,6403.65,One Year,Mailed Check,No
C01804,51,F,1,60.41,60.41,Two Year,Bank Transfer,Yes
C01805,40,F,29,85.36,2475.44,Month-to-Month,Credit Card,Yes
C01806,54,M,70,21.89,1532.3,Month-to-Month,Credit Card,No
C01807,28,F,51,32.73,1669.23,Two Year,Mailed Check,No
C01808,23,F,8,98.2,785.6,Month-to-Month,Bank Transfer,Yes
C01809,35,F,21,116.8,2452.8,Month-to-Month,Credit Card,Yes
C01810,38,M,33,52.01,1716.33,Month-to-Month,Credit Card,No
C01811,59,F,48,23.72,1138.56,Two Year,Electronic Check,No
C01812,53,F,0,56.09,0.0,Two Year,Mailed Check,No
C01813,58,F,52,21.75,1131.0,Month-to-Month,Electronic Check,No
C01814,55,M,39,39.24,1530.36,Month-to-Month,Electronic Check,No
C01815,51,F,44,95.25,4191.0,One Year,Credit Card,Yes
C01816,34,F,67,113.71,7618.57,Two Year,Bank Transfer,Yes
C01817,54,F,8,28.74,229.92,Month-to-Month,Electronic Check,Yes
C01818,42,M,21,75.79,1591.59,Two Year,Mailed Check,Yes
C01819,55,F,17,45.39,771.63,Month-to-Month,Mailed Check,No
C01820,75,F,42,33.91,1424.22,Month-to-Month,Bank Transfer,No
C01821,29,F,38,41.9,1592.2,Month-to-Month,Mailed Check,No
C01822,40,M,5,77.78,388.9,Month-to-Month,Electronic Check,Yes
C01823,70,F,47,26.51,1245.97,Month-to-Month,Bank Transfer,No
C01824,59,F,6,63.42,380.52,Two Year,Mailed Check,Yes
C01825,39,F,68,33.52,2279.36,Month-to-Month,Mailed Check,No
C01826,38,M,15,47.27,709.05,Month-to-Month,Electronic Check,Yes
C01827,44,M,0,39.08,0.0,Month-to-Month,Electronic Check,Yes
C01828,74,F,36,108.3,3898.8,Two Year,Electronic Check,Yes
C01829,48,M,36,90.8,3268.8,Two Year,Electronic Check,Yes
C01830,23,M,63,106.85,6731.55,Month-to-Month,Bank Transfer,No
C01831,44,M,61,58.35,3559.35,Month-to-Month,Bank Transfer,No
C01832,57,F,71,51.34,3645.14,Month-to-Month,Bank Transfer,No
C01833,51,F,60,58.06,3483.6,Month-to-Month,Credit Card,No
C01834,29,M,32,21.85,699.2,Month-to-Month,Electronic Check,No
C01835,62,M,65,92.47,6010.55,One Year,Electronic Check,No
C01836,74,M,29,54.98,1594.42,One Year,Bank Transfer,No
C01837,70,F,19,51.33,975.27,One Year,Mailed Check,No
C01838,24,F,59,79.81,4708.79,Month-to-Month,Mailed Check,No
C01839,27,M,23,63.62,1463.26,Month-to-Month,Electronic Check,Yes
C01840,62,M,3,118.08,354.24,One Year,Electronic Check,Yes
C01841,34,M,36,55.63,2002.68,One Year,Bank Transfer,No
C01842,43,M,3,81.39,244.17,Month-to-Month,Electronic Check,Yes
C01843,38,F,17,51.17,869.89,Two Year,Mailed Check,No
C01844,45,M,65,119.06,7738.9,Month-to-Month,Mailed Check,No
C01845,79,F,47,64.51,3031.97,Month-to-Month,Electronic Check,Yes
C01846,75,M,32,83.41,2669.12,Month-to-Month,Bank Transfer,No
C01847,63,M,57,32.67,1862.19,Two Year,Bank Transfer,No
C01848,19,M,27,93.3,2519.1,Month-to-Month,Mailed Check,No
C01849,77,M,34,46.92,1595.28,Two Year,Bank Transfer,Yes
C01850,71,M,9,64.86,583.74,Month-to-Month,Mailed Check,No
C01851,60,F,64,108.31,6931.84,Month-to-Month,Electronic Check,Yes
C01852,18,M,41,117.06,4799.46,One Year,Mailed Check,No
C01853,68,M,8,62.46,499.68,Month-to-Month,Electronic Check,Yes
C01854,70,M,59,103.48,6105.32,Month-to-Month,Bank Transfer,No
C01855,53,F,14,25.33,354.62,Month-to-Month,Credit Card,Yes
C01856,68,F,56,104.76,5866.56,Two Year,Credit Card,No
C01857,43,F,68,82.95,5640.6,One Year,Credit Card,Yes
C01858,46,F,21,68.87,1446.27,Month-to-Month,Mailed Check,Yes
C01859,38,M,63,109.0,6867.0,Month-to-Month,Credit Card,Yes
C01860,28,M,40,104.53,4181.2,One Year,Mailed Check,Yes
C01861,57,M,70,49.69,3478.3,Month-to-Month,Bank Transfer,No
C01862,28,F,55,99.15,5453.25,Month-to-Month,Electronic Check,No
C01863,53,M,22,29.95,658.9,Month-to-Month,Credit Card,No
C01864,66,M,24,102.28,2454.72,One Year,Mailed Check,No
C01865,76,F,5,87.55,437.75,Month-to-Month,Bank Transfer,Yes
C01866,56,F,33,28.79,950.07,One Year,Bank Transfer,No
C01867,57,F,62,88.31,5475.22,One Year,Credit Card,No
C01868,52,M,8,78.05,624.4,Two Year,Bank Transfer,Yes
C01869,71,M,59,79.46,4688.14,Two Year,Bank Transfer,No
C01870,51,F,48,49.09,2356.32,Month-to-Month,Bank Transfer,No
C01871,72,M,50,46.65,2332.5,One Year,Mailed Check,No
C01872,64,F,59,96.25,5678.75,Two Year,Bank Transfer,No
C01873,41,F,69,45.68,3151.92,Month-to-Month,Bank Transfer,No
C01874,71,M,36,64.63,2326.68,Month-to-Month,Bank Transfer,Yes
C01875,39,F,30,89.48,2684.4,Month-to-Month,Bank Transfer,Yes
C01876,22,F,40,27.96,1118.4,Two Year,Bank Transfer,No
C01877,73,F,61,79.45,4846.45,Month-to-Month,Mailed Check,No
C01878,50,M,57,78.94,4499.58,Month-to-Month,Bank Transfer,Yes
C01879,75,F,13,88.42,1149.46,One Year,Bank Transfer,Yes
C01880,53,F,35,56.99,1994.65,Two Year,Electronic Check,Yes
C01881,64,F,35,64.9,2271.5,Month-to-Month,Bank Transfer,No
C01882,37,F,7,53.0,371.0,Two Year,Bank Transfer,Yes
C01883,36,F,25,100.82,2520.5,Two Year,Mailed Check,Yes
C01884,52,F,35,33.06,1157.1,Month-to-Month,Bank Transfer,Yes
C01885,69,F,47,116.3,5466.1,One Year,Mailed Check,Yes
C01886,60,M,27,83.48,2253.96,One Year,Credit Card,Yes
C01887,34,M,67,108.69,7282.23,Two Year,Bank Transfer,No
C01888,79,F,61,62.62,3819.82,One Year,Electronic Check,No
C01889,76,M,50,53.23,2661.5,Two Year,Mailed Check,No
C01890,62,M,41,110.07,4512.87,Month-to-Month,Credit Card,Yes
C01891,60,F,28,29.89,836.92,Month-to-Month,Electronic Check,No
C01892,51,M,9,31.71,285.39,Month-to-Month,Mailed Check,Yes
C01893,26,F,38,49.93,1897.34,Month-to-Month,Credit Card,No
C01894,43,F,0,115.98,0.0,Two Year,Electronic Check,Yes
C01895,19,F,38,83.31,3165.78,Month-to-Month,Bank Transfer,Yes
C01896,70,F,20,75.42,1508.4,Month-to-Month,Electronic Check,Yes
C01897,26,F,64,90.54,5794.56,Month-to-Month,Electronic Check,No
C01898,26,M,14,61.75,864.5,Month-to-Month,Electronic Check,Yes
C01899,57,F,3,95.81,287.43,Month-to-Month,Mailed Check,Yes
C01900,34,M,59,59.32,3499.88,Month-to-Month,Bank Transfer,No
C01901,18,F,60,102.64,6158.4,Two Year,Bank Transfer,No
C01902,42,F,19,46.73,887.87,Month-to-Month,Mailed Check,No
C01903,78,F,9,47.75,429.75,One Year,Electronic Check,No
C01904,60,M,33,72.24,2383.92,One Year,Bank Transfer,Yes
C01905,57,F,47,63.08,2964.76,One Year,Electronic Check,No
C01906,59,F,32,84.81,2713.92,Month-to-Month,Bank Transfer,Yes
C01907,42,F,60,56.43,3385.8,Two Year,Mailed Check,No
C01908,56,F,9,43.06,387.54,One Year,Credit Card,Yes
C01909,52,M,53,66.98,3549.94,Month-to-Month,Electronic Check,Yes
C01910,20,F,64,76.1,4870.4,Month-to-Month,Bank Transfer,No
C01911,67,M,0,34.26,0.0,Month-to-Month,Bank Transfer,Yes
C01912,54,F,4,75.67,302.68,Two Year,Bank Transfer,Yes
C01913,61,M,14,51.93,727.02,One Year,Mailed Check,No
C01914,61,M,27,59.25,1599.75,Month-to-Month,Mailed Check,No
C01915,68,F,22,47.93,1054.46,Month-to-Month,Credit Card,Yes
C01916,47,F,16,113.14,1810.24,Two Year,Mailed Check,Yes
C01917,55,M,12,88.33,1059.96,Two Year,Electronic Check,No
C01918,51,F,13,46.25,601.25,One Year,Mailed Check,Yes
C01919,29,F,10,84.5,845.0,One Year,Bank Transfer,Yes
C01920,36,F,27,104.86,2831.22,Two Year,Electronic Check,Yes
C01921,54,M,41,60.16,2466.56,One Year,Mailed Check,Yes
C01922,61,F,60,103.0,6180.0,Month-to-Month,Electronic Check,No
C01923,76,F,63,35.44,2232.72,Month-to-Month,Electronic Check,No
C01924,76,F,30,102.28,3068.4,Two Year,Mailed Check,No
C01925,66,M,9,74.03,666.27,Month-to-Month,Electronic Check,No
C01926,78,F,7,42.3,296.1,Month-to-Month,Bank Transfer,No
C01927,34,M,20,60.71,1214.2,Two Year,Bank Transfer,Yes
C01928,27,F,58,118.8,6890.4,One Year,Mailed Check,No
C01929,74,M,49,98.36,4819.64,Two Year,Mailed Check,No
C01930,72,F,68,77.51,5270.68,Month-to-Month,Bank Transfer,No
C01931,66,F,69,31.52,2174.88,Two Year,Mailed Check,No
C01932,64,M,29,61.78,1791.62,Month-to-Month,Bank Transfer,No
C01933,29,M,16,46.31,740.96,One Year,Electronic Check,Yes
C01934,79,M,19,27.1,514.9,Month-to-Month,Mailed Check,Yes
C01935,33,F,47,74.22,3488.34,Month-to-Month,Credit Card,No
C01936,41,F,1,108.92,108.92,Month-to-Month,Bank Transfer,Yes
C01937,36,F,36,87.56,3152.16,One Year,Bank Transfer,Yes
C01938,25,F,0,44.97,0.0,Month-to-Month,Electronic Check,Yes
